Record Sequence Number,EQID,SSN,Earthquake Magnitude,Dip (deg),Rake Angle (deg),ClstD (km),Rjb (km),Repi (km),Rhyp (km),Rx,Source to Site Azimuth (deg),Preferred Vs30,GMX_C1,GMX_C2,GMX_C3,Dur,AI,minFreq,PGA (g),PGV (cm/sec),PGD (cm),T0.010s,T0.020s,T0.022s,T0.025s,T0.029s,T0.030s,T0.032s,T0.035s,T0.036s,T0.040s,T0.042s,T0.044s,T0.045s,T0.046s,T0.048s,T0.050s,T0.055s,T0.060s,T0.065s,T0.067s,T0.070s,T0.075s,T0.080s,T0.085s,T0.090s,T0.095s,T0.100s,T0.110s,T0.120s,T0.130s,T0.133s,T0.140s,T0.150s,T0.160s,T0.170s,T0.180s,T0.190s,T0.200s,T0.220s,T0.240s,T0.250s,T0.260s,T0.280s,T0.290s,T0.300s,T0.320s,T0.340s,T0.350s,T0.360s,T0.380s,T0.400s,T0.420s,T0.440s,T0.450s,T0.460s,T0.480s,T0.500s,T0.550s,T0.600s,T0.650s,T0.667s,T0.700s,T0.750s,T0.800s,T0.850s,T0.900s,T0.950s,T1.000s,T1.100s,T1.200s,T1.300s,T1.400s,T1.500s,T1.600s,T1.700s,T1.800s,T1.900s,T2.000s,T2.200s,T2.400s,T2.500s,T2.600s,T2.800s,T3.000s,T3.200s,T3.400s,T3.500s,T3.600s,T3.800s,T4.000s,T4.200s,T4.400s,T4.600s,T4.800s,T5.000s,T5.500s,T6.000s,T6.500s,T7.000s,T7.500s,T8.000s,T8.500s,T9.000s,T9.500s,T10.000s,T11.000s,T12.000s,T13.000s,T14.000s,T15.000s,T20.000s,File Name (Horizontal 1),File Name (Horizontal 2),File Name (Vertical)
2000893,2000014,2000595,6.55,86,11,41.3012741,37.1725066,48.6325426,53.2493834,-18.46,-999,362,-999,-999,-999,99,99,-999,0.29676,23.682,6.1107,0.2972701,0.2990148,0.298444,0.3012907,0.3047799,0.3059611,0.3075425,0.3073229,0.3071398,0.3093881,0.3106035,0.3107891,0.3076669,0.314796,0.326516,0.3391538,0.3486124,0.3262334,0.3166046,0.3274507,0.3502043,0.3488897,0.3514402,0.331775,0.3347688,0.3585561,0.4068998,0.3994443,0.4330415,0.5016935,0.4889503,0.4363684,0.5050286,0.6025755,0.5306099,0.467649,0.5221387,0.5253379,0.5823622,0.6606956,0.7087941,0.7502468,0.7804748,0.796845,0.8361757,0.9255816,0.9071948,0.8567106,0.7889054,0.6964235,0.7134631,0.7443755,0.7396445,0.7275926,0.7086296,0.6491287,0.5776665,0.5195715,0.5160993,0.4445423,0.4055459,0.3386272,0.2912636,0.2820974,0.2713914,0.257455,0.2654651,0.2639466,0.2607359,0.2098826,0.1953791,0.1782053,0.1616773,0.1406376,0.1209057,0.1086637,0.09979958,0.09077972,0.07425833,0.06700515,0.06324497,0.05883591,0.04902383,0.04068432,0.03356197,0.02762587,0.02599485,0.02450016,0.02354771,0.02058237,0.01818386,0.01637026,0.01475686,0.01332813,0.01205954,0.009736443,0.007988121,0.006663946,0.005820169,0.005121613,0.00453623,0.004040289,0.003613984,0.003242874,0.00291759,0.002380857,0.001966861,0.00164632,0.001395578,0.00119687,0.000638803,NGAsubRSN2000893_89781360.AT2,NGAsubRSN2000893_89781090.AT2,NGAsubRSN2000893_89781-UP.AT2
2000897,2000014,2000599,6.55,86,11,38.7383392,34.3024623,36.058612,42.078452,-34.3,-999,427,-999,-999,-999,99,99,-999,0.088752,16.231,5.3219,0.08877472,0.08884093,0.08885082,0.08898298,0.08893108,0.08900242,0.08906167,0.08909374,0.08911034,0.08914682,0.08945302,0.08911974,0.08938598,0.08954901,0.08955748,0.08973969,0.09002113,0.09016563,0.09068552,0.0905821,0.09080406,0.09069791,0.09570001,0.09682622,0.09646885,0.09673693,0.09852931,0.1047704,0.1186345,0.1172142,0.1225766,0.1317359,0.1435406,0.1591536,0.1565513,0.1758601,0.1751863,0.1848122,0.1634844,0.1769218,0.1723751,0.1779015,0.197026,0.2095222,0.2177789,0.2103723,0.2248322,0.2134676,0.2105839,0.2116122,0.2279217,0.2242115,0.2586028,0.2586641,0.2478988,0.2175589,0.1993783,0.1973372,0.2082865,0.2409257,0.2336712,0.2048181,0.1726226,0.1667191,0.1648159,0.1712407,0.177488,0.1804263,0.1577106,0.1644146,0.1665944,0.1816395,0.1875289,0.17648,0.1504082,0.1372012,0.1198862,0.1027666,0.07730038,0.07071543,0.0655955,0.05936537,0.04614971,0.03690752,0.03318346,0.02995611,0.02842554,0.02699883,0.02424658,0.02187767,0.02051739,0.01854044,0.01673931,0.01517187,0.01409967,0.009938034,0.008684574,0.007785663,0.005977564,0.004962967,0.004057135,0.003586735,0.003185528,0.002837828,0.002537842,0.002055743,0.001694607,0.001419428,0.001206144,0.001037629,0.000562322,NGAsubRSN2000897_KCT360.AT2,NGAsubRSN2000897_KCT090.AT2,NGAsubRSN2000897_KCT-UP.AT2
2000899,2000014,2000601,6.55,86,11,36.0262302,31.2071989,37.2991334,43.1462394,-29.69,-999,223,-999,-999,-999,99,99,-999,0.32981,34.769,6.989,0.3302027,0.3308241,0.3319598,0.3356897,0.3496821,0.3483293,0.3426338,0.350017,0.3543337,0.354001,0.3629681,0.3722754,0.3732609,0.3727674,0.3720465,0.3737075,0.3784766,0.3972991,0.4027732,0.4149423,0.4336171,0.4500466,0.4727715,0.489378,0.5009863,0.5446727,0.547308,0.5641971,0.5773259,0.5032409,0.501074,0.5436546,0.6002946,0.5981047,0.6172644,0.6340704,0.6207524,0.603218,0.6387627,0.7279965,0.7372325,0.7079657,0.730743,0.7891524,0.9005004,0.9807727,0.9877416,0.9790225,0.9731501,0.9471512,0.8933073,0.8089235,0.7490665,0.7305506,0.7168534,0.6982217,0.6731234,0.6892273,0.759914,0.7192842,0.7192221,0.7140027,0.7064256,0.7263865,0.6642728,0.5561044,0.5038976,0.4863144,0.4290136,0.3660146,0.2891645,0.2431882,0.1971796,0.17084,0.1570395,0.1408531,0.1229052,0.1057069,0.07422058,0.05621289,0.05016828,0.04535142,0.03807172,0.03345593,0.03102134,0.02817583,0.02682471,0.02492182,0.01993416,0.01815626,0.01665845,0.01532677,0.01408814,0.01296153,0.01189528,0.009597972,0.007834385,0.006525892,0.005554516,0.004817226,0.004425116,0.003767927,0.003375039,0.003041583,0.002763116,0.002315544,0.001975176,0.001703695,0.001481561,0.001296252,0.000727235,NGAsubRSN2000899_1023360.AT2,NGAsubRSN2000899_1023090.AT2,NGAsubRSN2000899_1023-UP.AT2
2000900,2000014,2000602,6.55,86,11,48.7284566,45.2820326,57.4876679,61.4426935,-13.9,-999,362,-999,-999,-999,99,99,-999,0.071797,5.8941,1.8405,0.07195149,0.0725505,0.07256633,0.07354316,0.07546688,0.07624505,0.07644218,0.07595178,0.07687435,0.08082607,0.08264977,0.08336804,0.08371114,0.08378916,0.08361952,0.08289137,0.08129596,0.08173671,0.08651102,0.08558143,0.08894458,0.09683613,0.102128,0.1069903,0.1144383,0.1148059,0.119074,0.1583642,0.1602937,0.1927401,0.2159379,0.2336296,0.2734017,0.3029517,0.3539875,0.3261436,0.2783134,0.2658722,0.2456887,0.2014493,0.1974298,0.2060966,0.1704805,0.1444,0.1386739,0.1270417,0.1025254,0.09353418,0.08982536,0.09067221,0.09174701,0.0967093,0.1080089,0.1124272,0.1146414,0.1110409,0.09894906,0.07372569,0.06042008,0.05259461,0.04884866,0.04347397,0.0388349,0.03862265,0.0395858,0.03934284,0.03819018,0.03744862,0.04011004,0.04065637,0.04200824,0.04045687,0.03843712,0.03462784,0.03215817,0.0296272,0.0274831,0.02580438,0.02277555,0.01955212,0.01788813,0.01709308,0.01381616,0.01178098,0.01022905,0.008907101,0.009518836,0.00975798,0.01009787,0.00774694,0.006234378,0.005724017,0.005290111,0.004744233,0.00421172,0.003518017,0.003093852,0.002665186,0.002550581,0.002388516,0.00241582,0.002142699,0.00188303,0.001639512,0.00133336,0.000843356,0.000699307,0.000587943,0.000497078,0.000422924,0.000211531,NGAsubRSN2000900_1580360.AT2,NGAsubRSN2000900_1580090.AT2,NGAsubRSN2000900_1580-UP.AT2
2000902,2000014,2000604,6.55,86,11,39.130736,34.7449925,37.8877533,43.6560932,-34.69,-999,427,-999,-999,-999,99,99,-999,0.082016,9.9735,2.8848,0.08210022,0.08240934,0.08252135,0.0826299,0.08285234,0.082946,0.08301888,0.08336991,0.08340185,0.08361163,0.08392438,0.0837651,0.08359463,0.08370999,0.08470702,0.0848013,0.08463302,0.0863329,0.08705154,0.08978733,0.09105405,0.09365651,0.1037685,0.1063125,0.1183259,0.126905,0.130355,0.1259135,0.1217794,0.1380671,0.1403419,0.1381197,0.1396978,0.1531316,0.1412195,0.1460647,0.1543583,0.1573173,0.1846062,0.1970906,0.1821465,0.1919158,0.2598996,0.2864075,0.3093215,0.34533,0.3099967,0.279847,0.259176,0.2158088,0.178303,0.1743955,0.174031,0.183758,0.1942855,0.2115173,0.2336601,0.2494027,0.2000966,0.1796869,0.1733087,0.1484583,0.1147531,0.1104995,0.1019688,0.09875516,0.1003366,0.09510405,0.08995833,0.07395939,0.06193659,0.06321529,0.05275739,0.05198016,0.05581912,0.05200083,0.04667519,0.04536134,0.03839778,0.032614,0.03047998,0.02832403,0.0240523,0.02053578,0.01806104,0.0160214,0.01533083,0.01460866,0.0131921,0.01236533,0.01220638,0.01119008,0.01046267,0.009714719,0.008936101,0.007505712,0.005094309,0.004000494,0.003415677,0.002955109,0.002577256,0.002261144,0.001994872,0.001774422,0.00158535,0.001285473,0.00105236,0.000872344,0.000728761,0.000615805,0.00033286,NGAsubRSN2000902_1584360.AT2,NGAsubRSN2000902_1584090.AT2,NGAsubRSN2000902_1584-UP.AT2
2000903,2000014,2000605,6.55,86,11,36.1537079,31.3542755,39.8879364,45.4028644,-26.19,-999,418,-999,-999,-999,99,99,-999,0.17744,23.238,6.4263,0.1775302,0.1783299,0.1786274,0.179295,0.178007,0.1794281,0.1818851,0.1820126,0.1819362,0.1874316,0.1902226,0.1935467,0.1951298,0.1964884,0.1968288,0.1972773,0.1943536,0.1854663,0.1817539,0.1825485,0.1996064,0.2497674,0.2850364,0.2945056,0.2546269,0.243074,0.2549444,0.3016969,0.2887039,0.2998752,0.293316,0.2700204,0.2446188,0.2478908,0.2684831,0.2731937,0.2515368,0.2521107,0.2241925,0.265395,0.2698838,0.2859241,0.2740347,0.2703325,0.2791406,0.2648431,0.2627002,0.2625903,0.2721428,0.2884748,0.3187434,0.3682511,0.3843162,0.3863629,0.3837653,0.3592733,0.3379091,0.3540516,0.3612074,0.3909135,0.3930758,0.363103,0.3366819,0.3469798,0.3454315,0.3441747,0.3400564,0.3337874,0.316872,0.2918478,0.2521657,0.2057256,0.1746759,0.1509531,0.1313468,0.1158357,0.1017673,0.09025158,0.07103602,0.05761879,0.05231095,0.04759026,0.04136747,0.03304454,0.02918888,0.02609826,0.02463504,0.02325438,0.02067229,0.01834775,0.0169795,0.01484589,0.01277922,0.01134891,0.01011098,0.008491495,0.007310487,0.006346169,0.00612745,0.006001906,0.005693099,0.005136098,0.004436233,0.003470542,0.002821521,0.002332668,0.0019527,0.001653225,0.001415535,0.001225438,0.000679867,NGAsubRSN2000903_1586360.AT2,NGAsubRSN2000903_1586090.AT2,NGAsubRSN2000903_1586-UP.AT2
2000904,2000014,2000606,6.55,86,11,32.9274,27.5719725,31.1468257,37.9538849,-27.53,-999,427,-999,-999,-999,99,99,-999,0.29235,32.394,8.3376,0.2925281,0.2933798,0.2931387,0.2943418,0.2940815,0.293988,0.2955382,0.2957494,0.2952478,0.296187,0.2974279,0.2974868,0.2974311,0.2971349,0.2964463,0.2986227,0.3079765,0.3065715,0.3066684,0.3139404,0.3235877,0.3443041,0.3470462,0.3575469,0.3827236,0.3842579,0.3686469,0.3445387,0.374816,0.3575589,0.3570594,0.3609517,0.3899683,0.4147887,0.427023,0.4500181,0.4622516,0.4772379,0.5481958,0.6545942,0.684992,0.6802145,0.6591457,0.6874839,0.6957687,0.6660981,0.6468496,0.6379862,0.6632394,0.7009634,0.6884049,0.6583328,0.6658375,0.6787047,0.709955,0.7719996,0.803164,0.7093245,0.6183016,0.5784878,0.559931,0.521616,0.4998932,0.4271397,0.3878925,0.3577206,0.3357781,0.3158714,0.2826967,0.25909,0.2535318,0.2469649,0.2017291,0.1767184,0.1586206,0.1481631,0.1354364,0.1217147,0.09670144,0.08997359,0.08154304,0.07642667,0.06296302,0.0514383,0.04327173,0.03707174,0.03485628,0.03268484,0.02852346,0.02474551,0.02180121,0.02008524,0.01858139,0.01738971,0.0168986,0.01345001,0.01138862,0.009731572,0.008394332,0.007306133,0.006409603,0.005663068,0.005036956,0.004508457,0.00405868,0.003335996,0.002780526,0.002341419,0.001989127,0.001704511,0.000894582,NGAsubRSN2000904_1725360.AT2,NGAsubRSN2000904_1725090.AT2,NGAsubRSN2000904_1725-UP.AT2
2000905,2000014,2000607,6.55,86,11,43.1639952,39.2317534,46.6069741,51.4060566,-34.83,-999,362,-999,-999,-999,99,99,-999,0.12976,12.468,2.6751,0.1299508,0.1306219,0.1307325,0.1311599,0.1323026,0.1327284,0.1330382,0.1332068,0.1330473,0.1331741,0.1328606,0.1339181,0.1342422,0.1345909,0.1350425,0.1366512,0.1382696,0.1413172,0.1413302,0.1426964,0.1434612,0.1461439,0.1521153,0.1628504,0.1798329,0.2046197,0.2131483,0.2563098,0.2450982,0.2485039,0.25718,0.3041012,0.3674954,0.3645596,0.3544721,0.3258708,0.3368357,0.3621568,0.3719471,0.3687644,0.3923086,0.3581691,0.3516883,0.318919,0.2977806,0.2560117,0.2229743,0.2170142,0.219225,0.2663153,0.296532,0.2906027,0.2536262,0.2548087,0.2528034,0.2500952,0.2334055,0.1999946,0.1655304,0.1699657,0.1699791,0.1650805,0.1534074,0.1520612,0.1511833,0.1420266,0.1239365,0.1054587,0.1064955,0.1127266,0.1033392,0.0941307,0.07974594,0.06940335,0.06218592,0.05605282,0.05125188,0.04677496,0.04221188,0.03159133,0.02675796,0.02261928,0.0193131,0.01662243,0.01449669,0.01354615,0.01299365,0.01331849,0.0130042,0.01081627,0.009537527,0.008478498,0.007942371,0.007775197,0.007628665,0.005960685,0.004211995,0.004069874,0.003582097,0.003056606,0.002753278,0.002447665,0.002191725,0.001957901,0.00181333,0.001383863,0.001073696,0.000980353,0.000800685,0.000582404,0.000290922,NGAsubRSN2000905_1746360.AT2,NGAsubRSN2000905_1746090.AT2,NGAsubRSN2000905_1746-UP.AT2
2001631,2000014,2000889,6.55,86,11,38.7383392,34.3024623,36.058612,42.078452,-34.3,-999,427,-999,-999,-999,99,99,-999,0.088551,16.171,5.3832,0.08857432,0.08862836,0.08864151,0.08872107,0.08872455,0.0887835,0.08884117,0.08886127,0.08888882,0.08894704,0.08925094,0.08888826,0.08918341,0.0893163,0.08931885,0.0895231,0.0898197,0.08996818,0.09048149,0.09038055,0.09059547,0.09049093,0.0954601,0.09661445,0.09622169,0.09652831,0.09825119,0.1044852,0.1183202,0.1169399,0.1222869,0.1313381,0.1431842,0.1587515,0.1561199,0.1753354,0.1746467,0.1842747,0.1630188,0.1764419,0.1719333,0.1773817,0.1965125,0.2089212,0.2171454,0.2097662,0.2241891,0.2128554,0.2100612,0.2110255,0.227352,0.2235858,0.2578684,0.2579581,0.2472522,0.2169942,0.1989023,0.196864,0.2077876,0.2402671,0.2330323,0.2042699,0.1721663,0.1663237,0.1644421,0.1708483,0.1770776,0.1799367,0.1573026,0.1639799,0.1661326,0.1811544,0.1870382,0.1760785,0.1499912,0.1367825,0.119512,0.1024504,0.07707228,0.07044743,0.0653457,0.05919175,0.04601116,0.0368499,0.03313815,0.0299179,0.02839267,0.02697041,0.02422536,0.02177513,0.0204547,0.01851544,0.01675203,0.01520525,0.01408908,0.009953968,0.008689907,0.007882365,0.006028913,0.005043953,0.004163806,0.003585571,0.003208699,0.002885243,0.002604234,0.002142104,0.001779229,0.001491611,0.001263479,0.001082563,0.000580914,NGAsubRSN2001631_KCTHNN.AT2,NGAsubRSN2001631_KCTHNE.AT2,NGAsubRSN2001631_KCTHNZ.AT2
2001636,2000014,2000884,6.55,86,11,106.3767897,104.5450501,116.8395887,118.8354414,32.41,-999,565,-999,-999,-999,99,99,-999,0.011097,0.80737,0.40617,0.01131755,0.01255374,0.01359702,0.01684718,0.01645934,0.01784603,0.01804196,0.0178272,0.01804095,0.01839279,0.01620956,0.01612677,0.01664659,0.0169098,0.01814114,0.0218078,0.02177594,0.01930628,0.02195033,0.02402106,0.02691159,0.02943597,0.02724396,0.02612548,0.02581107,0.025274,0.02455471,0.03035725,0.03352936,0.03419975,0.03296117,0.03252407,0.0333136,0.03062324,0.02599959,0.02483661,0.02371236,0.02159214,0.02208124,0.02483862,0.0238705,0.02205006,0.02038016,0.02086881,0.02378137,0.02961494,0.02903102,0.0277034,0.02647226,0.02379595,0.02011519,0.01662049,0.01250727,0.01062916,0.009742571,0.009700934,0.009813831,0.008754362,0.007489237,0.006858723,0.006677748,0.006010565,0.006106198,0.005941451,0.005687987,0.00595307,0.006399779,0.006575783,0.006006036,0.005497585,0.005127868,0.005157802,0.005101623,0.004996688,0.004569374,0.004517821,0.00435869,0.004155718,0.003439126,0.003629094,0.003887856,0.003596187,0.002914048,0.002909619,0.002487774,0.002222931,0.002175532,0.002078952,0.002078536,0.001807406,0.001388926,0.001088596,0.001040499,0.000940842,0.000898401,0.000885029,0.000763056,0.000644413,0.0005749,0.000544499,0.000523751,0.000446195,0.000383431,0.000334695,0.000308211,0.000250623,0.000240695,0.000211083,0.000165135,0.000136534,9.95E-05,NGAsubRSN2001636_KRMBHNN.AT2,NGAsubRSN2001636_KRMBHNE.AT2,NGAsubRSN2001636_KRMBHNZ.AT2
2001983,2000004,2001050,6.8,70,-91,81.2986898,66.944007,74.064356,91.1761966,-61.09,-999,358,-999,-999,-999,99,99,-999,0.01678,0.91015,0.18614,0.01685701,0.01704747,0.01715703,0.01722534,0.01790567,0.01798286,0.01826993,0.01909618,0.02018954,0.02097468,0.02111833,0.02261395,0.02312436,0.02206587,0.02016476,0.02034628,0.02366102,0.02357385,0.02481772,0.02692741,0.0305128,0.03426849,0.0356414,0.03770887,0.0401377,0.03742783,0.03591613,0.03866357,0.04805015,0.04511882,0.04403712,0.04148412,0.0391085,0.03694414,0.03886891,0.04282853,0.05129751,0.04793613,0.03825616,0.04389399,0.04295004,0.03780755,0.03178358,0.0316027,0.03357392,0.03381497,0.0294696,0.02601733,0.02596386,0.02608107,0.02545293,0.02107487,0.01936446,0.01803277,0.01748475,0.01664942,0.01707524,0.01791926,0.01854702,0.01721338,0.01564215,0.01296883,0.01151059,0.01136365,0.01179405,0.0105474,0.009737932,0.009815892,0.008893811,0.01035973,0.009846862,0.01118812,0.01226051,0.01024913,0.006729739,0.006482148,0.004982111,0.003807459,0.00392309,0.004324127,0.004112934,0.00425921,0.004178363,0.003332293,0.002920455,0.002296145,0.001908245,0.001569084,0.001140593,0.000878714,0.000692131,0.000609419,0.000547621,0.000463488,0.000443021,0.000382658,0.00029053,0.000239163,0.000210821,0.00017783,0.000146714,0.000120372,0.000100583,8.88E-05,7.79E-05,6.28E-05,5.39E-05,4.65E-05,3.99E-05,3.44E-05,1.93E-05,NGAsubRSN2001983_2158144.AT2,NGAsubRSN2001983_2158054.AT2,NGAsubRSN2001983_2158-UP.AT2
3000001,3000001,3000001,6.6,82,-84,85.9346174,63.2643634,72.8849585,94.40454,53.62,-999,517,-999,-999,-999,99,99,-999,0.099982,7.8684,1.7009,0.100658,0.101992,0.102233,0.1024306,0.1007148,0.1007582,0.1030663,0.1063703,0.1062245,0.1084686,0.1078726,0.1059787,0.1060278,0.1059727,0.1061525,0.1067997,0.1149598,0.1152078,0.1182149,0.1169205,0.1162322,0.1186759,0.1264872,0.1287804,0.1322189,0.1422472,0.1470611,0.1685976,0.1668729,0.1832367,0.1824143,0.1754463,0.1715103,0.1619418,0.1677256,0.1730796,0.1732279,0.1735401,0.1678737,0.199423,0.2206471,0.215979,0.1907586,0.1894988,0.2092471,0.2329691,0.2670604,0.2782708,0.2946272,0.3009579,0.2969585,0.2709101,0.266312,0.2705277,0.2820292,0.3290229,0.3129559,0.3217134,0.3205101,0.2399894,0.204547,0.1612734,0.137266,0.1255952,0.09464904,0.09866291,0.1155065,0.1262737,0.08882103,0.05585875,0.05956256,0.05977684,0.04808646,0.03667764,0.0312235,0.02845358,0.03235879,0.03040139,0.02516485,0.02429484,0.02299131,0.02193252,0.02076339,0.01747563,0.0178155,0.0159419,0.01433872,0.01292657,0.01085073,0.008554948,0.007273221,0.006590124,0.00620676,0.005848842,0.005420408,0.004502787,0.003698846,0.002844848,0.002534956,0.002079298,0.001742315,0.001446428,0.001205054,0.001012185,0.000860281,0.00064965,0.000518242,0.000430046,0.000368008,0.000321123,0.000185766,NGAsubRSN3000001_2841LONG.AT2,NGAsubRSN3000001_2841TRAN.AT2,NGAsubRSN3000001_2841VERT.AT2
3000098,3000038,3000048,6.51,80,122,130.2338708,107.5389995,110.771707,136.0564995,-102.81,-999,568,-999,-999,-999,99,99,-999,0.12547,4.4272,0.9927,0.1287262,0.13214,0.1323938,0.1304131,0.1391685,0.1383656,0.135666,0.1398353,0.1386769,0.1391699,0.1426557,0.1451351,0.1456357,0.1475508,0.155787,0.1679704,0.1730139,0.1848321,0.1800431,0.1782721,0.1736042,0.1816649,0.1922887,0.2250898,0.2581125,0.2645507,0.278706,0.3453175,0.4480182,0.447098,0.430158,0.4652565,0.504316,0.5231684,0.5416822,0.5999151,0.6466342,0.6080872,0.3962833,0.2259945,0.1791339,0.172006,0.1802509,0.1683834,0.1425589,0.1043704,0.08153892,0.07140982,0.06556705,0.06738146,0.06527431,0.07437669,0.07437449,0.07108485,0.06908921,0.0671557,0.05957481,0.04343687,0.03287407,0.03425875,0.03364589,0.03721995,0.04099996,0.04552985,0.0436157,0.03626955,0.0350496,0.03222221,0.0257412,0.02865522,0.02706687,0.0228932,0.01825863,0.01456373,0.01225929,0.01176412,0.009580301,0.009464256,0.007682392,0.007365181,0.006722351,0.006189244,0.005592395,0.004554344,0.003957129,0.003532158,0.003440454,0.003325605,0.003423502,0.003638375,0.003430553,0.003121958,0.002950226,0.002927897,0.003055329,0.002911623,0.002914038,0.002393036,0.001956626,0.001571739,0.001275614,0.001116216,0.000933837,0.000767497,0.000631676,0.000448052,0.000345427,0.000284674,0.000244115,0.000213372,0.000117536,NGAsubRSN3000098_3567E-W.AT2,NGAsubRSN3000098_3567N-S.AT2,NGAsubRSN3000098_3567--V.AT2
3000099,3000038,3000022,6.51,80,122,114.9990304,84.080029,89.355975,119.2706597,86.42,-999,519,-999,-999,-999,99,99,-999,0.020017,2.6728,1.2645,0.0208286,0.02123546,0.02169842,0.02105257,0.02141291,0.02129205,0.02175245,0.02209753,0.02244348,0.02337393,0.02369115,0.02551059,0.02604603,0.02662271,0.02838068,0.02826817,0.03212639,0.03411487,0.03681662,0.04019007,0.04516663,0.05009458,0.05837653,0.06510481,0.06141492,0.05877972,0.05914172,0.06376291,0.0554944,0.06333291,0.06549767,0.05539937,0.04339557,0.03659334,0.03583718,0.03125609,0.02885789,0.0272784,0.03269127,0.03236495,0.03538642,0.03541042,0.03344247,0.03132335,0.02981101,0.03419434,0.03586224,0.03353972,0.03095251,0.03075745,0.03583071,0.04529496,0.05055049,0.0503658,0.04902335,0.04397181,0.03889124,0.02770924,0.02242919,0.01939538,0.01789398,0.0154288,0.01485237,0.01514295,0.0165408,0.02037575,0.0249893,0.02655609,0.02294469,0.02076068,0.01749281,0.02176434,0.02524295,0.02165367,0.02012089,0.01801956,0.01648815,0.0149201,0.0112394,0.009740294,0.009177588,0.008334098,0.007259266,0.00655442,0.006177463,0.006526763,0.006334165,0.006257893,0.006155304,0.005853144,0.005291003,0.005067119,0.00475859,0.00430208,0.004052705,0.003856387,0.003646026,0.003265044,0.002815484,0.002233386,0.001711824,0.001350746,0.001125062,0.000965773,0.000832413,0.000633766,0.000500981,0.000408981,0.000341649,0.000290221,0.000147187,NGAsubRSN3000099_3568E-W.AT2,NGAsubRSN3000099_3568N-S.AT2,NGAsubRSN3000099_3568--V.AT2
3000100,3000038,3000036,6.51,80,122,113.5014158,86.5236772,90.9880179,120.4982133,-76.07,-999,429,-999,-999,-999,99,99,-999,0.062187,5.5874,1.7892,0.06364776,0.06522473,0.06322905,0.06655641,0.06552272,0.06583066,0.07181704,0.0768114,0.07902303,0.08568667,0.08661853,0.08613019,0.08544713,0.08452667,0.08349188,0.08197445,0.08147967,0.07850509,0.08268704,0.08552539,0.08866253,0.09481107,0.1092464,0.1212433,0.1445714,0.1567843,0.1661806,0.1495792,0.1930579,0.1811272,0.1602632,0.1516601,0.161166,0.1557276,0.1636081,0.149044,0.1550358,0.1430473,0.1457506,0.1617969,0.1788098,0.1911067,0.1661213,0.1662191,0.1525039,0.1519869,0.133748,0.1171873,0.1098813,0.09742156,0.09898125,0.1009456,0.1060037,0.1106313,0.1117131,0.1002871,0.09751669,0.1062515,0.1049962,0.1008061,0.1020018,0.1182744,0.1300244,0.1160697,0.0920344,0.06785331,0.0672359,0.07530378,0.08682885,0.08117405,0.07839127,0.07447613,0.05116821,0.03759099,0.03476393,0.02859325,0.02133173,0.01811954,0.01506322,0.01390783,0.01291006,0.0113013,0.009450846,0.008296279,0.009609488,0.01031905,0.009947603,0.009080045,0.007250397,0.005603212,0.004766624,0.004431481,0.004560549,0.004363103,0.004226079,0.00421365,0.003584489,0.00255969,0.002595947,0.002366532,0.002131715,0.001712865,0.001476382,0.00127373,0.001117088,0.000883377,0.000700552,0.00061375,0.000531131,0.000441715,0.000240097,NGAsubRSN3000100_3570E-W.AT2,NGAsubRSN3000100_3570N-S.AT2,NGAsubRSN3000100_3570--V.AT2
3000101,3000038,3000039,6.51,80,122,96.1316586,57.5001266,61.6143254,100.1864517,61.99,-999,519,-999,-999,-999,99,99,-999,0.037909,4.0929,1.1208,0.03904792,0.03878881,0.03935254,0.0391597,0.03967853,0.03992326,0.04035486,0.04014282,0.04076464,0.04110299,0.04088109,0.04181699,0.04260305,0.04327401,0.04376295,0.04377369,0.04615388,0.04680843,0.04910562,0.04820257,0.04891794,0.05420326,0.05538763,0.06226163,0.06540798,0.06795018,0.06767338,0.07286816,0.06978195,0.07340001,0.07387565,0.07812431,0.085493,0.1050122,0.1128701,0.1166409,0.1080206,0.1060171,0.1116784,0.09787405,0.1009636,0.0937352,0.07269487,0.07321554,0.07454637,0.07038964,0.06682155,0.06780875,0.06232673,0.05317637,0.05321614,0.05489829,0.05484063,0.05546975,0.05778198,0.06282859,0.06313679,0.06334238,0.05843337,0.06055921,0.0615274,0.06938183,0.08896425,0.09889272,0.09689271,0.08784238,0.07753853,0.06770814,0.05852132,0.04721089,0.04447425,0.04004307,0.03638025,0.03289379,0.03071866,0.02838589,0.02500193,0.0226921,0.02091289,0.0165669,0.01413062,0.01250753,0.01131491,0.01065277,0.008393642,0.006480557,0.006027957,0.005690352,0.005181886,0.004617336,0.004207295,0.003714907,0.003637522,0.00354382,0.003251323,0.002466111,0.002054456,0.001595521,0.001423104,0.001231059,0.001044,0.000870356,0.000715777,0.000586534,0.000517967,0.000423784,0.000349253,0.00029734,0.000253112,0.000216362,0.000114939,NGAsubRSN3000101_2857E-W.AT2,NGAsubRSN3000101_2857N-S.AT2,NGAsubRSN3000101_2857--V.AT2
